										입시결과 역환산 산출내역																				
자연 누적   (추정치)		의대감원			26수능 표준점수	대학	학과	계열	모집인원	대학별		반영방법			반영비율			백분위	표준점수			변표	등급 점수						가산점	비고
		영향	계열   	계열						환산점수 /	만점	국.수	탐구		국	수	탐	국.수.탐	국어	수학	탐구	탐구	영어	점수	한국사	점수	제2외국	점수	미기,과탐	
  (%)	 (명)	(명)	백분위	표준점수																										
6.60	14,322	-995 	93.06	383.17	386.89	고려대	심리학부	통합	5	649.75 / 	1000	표점	변표	2과목	36	36	29	93.06	127.89	126.23	64.53	65.09	1등급	0	만점	10	만점	0	0	
6.51	14,127	-996 	93.05	383.12	386.84	연세대	심리학과	통합	17	690.134 / 	1000	표점	변표	2과목	38	25	25	93.05	127.87	126.21	64.52	65.1	1등급	125	만점	0	만점	0	4.883	 사탐3%가산
6.57	14,257	-997 	93.01	383.01	386.73	중앙대	응용통계학과	통합	18	753.6 / 	1000	표점	변표	2과목	30	40	30	93.01	127.84	126.16	64.50	66.51	1등급	100	만점	10	만점	0	0	
6.63	14,387	-998 	92.97	382.87	386.62	한양대	의류학과(인문)	통합	8	930.25 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.97	127.81	126.10	64.48	66.7	1등급	100	만점	0	만점	0	0	
6.63	14,387	-999 	92.97	382.88	386.64	연세대	정치외교(농어촌)	통합		689.789 / 	1000	표점	변표	2과목	38	25	25	92.97	127.81	126.10	64.48	65.06	1등급	125	만점	0	만점	0	4.88	 사탐3%가산
6.66	14,452	-1,000 	92.94	382.78	386.58	연세대	철학과	통합	17	689.636 / 	1000	표점	변표	2과목	38	25	25	92.94	127.78	126.06	64.47	65.04	1등급	125	만점	0	만점	0	4.878	 사탐3%가산
6.69	14,517	-1,001 	92.91	381.90	386.45	중앙대	창의ICT공과대학	자연	152	766.4 / 	1000	표점	변표	2과목	30	35	35	92.91	127.75	126.01	64.07	66.47	1등급	100	만점	10	만점	0	11.632	 과탐5%가산
6.72	14,582	-1,002 	92.88	381.84	386.41	서울시립대	신소재공학과	자연	17	937 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.88	127.74	125.99	64.06	64.51	2등급	98	만점	0	만점	0	19.317	 과탐3%가산
6.72	14,582	-1,003 	92.87	382.58	386.44	한양대	정책학과	통합	34	929.66 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.87	127.73	125.98	64.44	66.67	1등급	100	만점	0	만점	0	0	
6.72	14,582	-1,004 	92.87	382.57	386.44	한양대	국어국문학과	통합	12	929.64 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.87	127.72	125.97	64.44	66.67	1등급	100	만점	0	만점	0	0	
6.73	14,604	-1,005 	92.86	382.53	386.40	한양대	중어중문학과	통합	19	929.57 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.86	127.71	125.96	64.43	66.67	1등급	100	만점	0	만점	0	0	
6.73	14,604	-1,006 	92.86	382.55	386.42	연세대	언론홍보영상학부	통합	21	689.304 / 	1000	표점	변표	2과목	38	25	25	92.86	127.72	125.97	64.43	65	1등급	125	만점	0	만점	0	4.875	 사탐3%가산
6.77	14,691	-1,007 	92.83	381.71	386.33	서울시립대	첨단융합학부 지능형반도체전공	자연	10	936.7 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.83	127.69	125.94	64.04	64.49	2등급	98	만점	0	만점	0	19.311	 과탐3%가산
6.80	14,756	-1,008 	92.8	382.40	386.33	한양대	사학과	통합	9	929.3 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.8	127.67	125.92	64.41	66.64	1등급	100	만점	0	만점	0	0	
6.81	14,778	-1,009 	92.79	382.36	386.31	연세대	사회학과	통합	17	689.014 / 	1000	표점	변표	2과목	38	25	25	92.79	127.66	125.91	64.40	64.96	1등급	125	만점	0	만점	0	4.872	 사탐3%가산
6.81	14,778	-1,010 	92.78	381.60	386.24	중앙대	소프트웨어학부	자연	84	765.9 / 	1000	표점	변표	2과목	30	35	35	92.78	127.65	125.90	64.02	66.42	1등급	100	만점	10	만점	0	11.624	 과탐5%가산
6.83	14,821	-1,011 	92.77	381.55	386.21	서울시립대	화학공학과	자연	18	936.33 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.77	127.64	125.89	64.01	64.46	2등급	98	만점	0	만점	0	19.302	 과탐3%가산
6.84	14,843	-1,012 	92.75	381.52	386.19	서울시립대	첨단융합학부 융합바이오헬스전공	자연	2	936.27 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.75	127.63	125.88	64.01	64.45	2등급	98	만점	0	만점	0	19.299	 과탐3%가산
6.84	14,843	-1,013 	92.75	381.50	386.18	서울시립대	자유전공학부(자연)	자연	16	940.42 / 	1000	표점/만점	변표/만점	2과목	20	35	35	92.75	127.62	125.87	64.00	64.45	2등급	98	만점	0	만점	0	22.516	 과탐3%가산
6.93	15,038	-1,014 	92.66	381.28	386.02	서울시립대	기계정보공학과	자연	15	935.71 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.66	127.55	125.80	63.97	64.41	2등급	98	만점	0	만점	0	19.287	 과탐3%가산
6.93	15,038	-1,015 	92.66	381.29	386.03	경희대	약과학과	자연	9	561.1 / 	800	표점	변표	2과목	20	35	30	92.66	127.55	125.80	63.97	64.89	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
6.95	15,082	-1,016 	92.64	381.23	385.99	경희대	미래정보디스플레이학부	자연	36	561.03 / 	800	표점	변표	2과목	20	35	30	92.64	127.53	125.78	63.96	64.88	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
6.97	15,125	-1,017 	92.62	381.19	385.27	건국대	KU자유전공학부	통합	62	671.03 / 	1000	표점	변표	2과목	30	40	20	92.62	127.52	125.77	63.95	64.86	2등급	98.5	만점	0	만점	0	0	
6.98	15,147	-1,018 	92.61	381.17	385.95	서울시립대	통계학과	자연	10	935.46 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.61	127.51	125.76	63.95	64.38	2등급	98	만점	0	만점	0	19.278	 과탐3%가산
7.00	15,190	-1,019 	92.59	381.12	385.92	서울시립대	컴퓨터과학부	자연	23	935.34 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.59	127.49	125.74	63.94	64.37	2등급	98	만점	0	만점	0	19.275	 과탐3%가산
7.01	15,212	-1,020 	92.58	381.82	385.87	경희대	빅데이터응용학과	통합	12	551.17 / 	800	표점	변표	2과목	30	30	25	92.58	127.49	125.74	64.30	64.85	2등급	117.6	만점	0	만점	0	0	
7.01	15,212	-1,021 	92.58	381.81	385.86	한양대	행정학과	통합	16	928.16 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.58	127.48	125.73	64.30	66.57	1등급	100	만점	0	만점	0	0	
7.02	15,233	-1,022 	92.57	381.06	385.90	한양대	수학교육과	자연	8	926.2 / 	1000	표점/만점	변표/만점	2과목	25	40	25	92.57	127.48	125.73	63.93	66.56	1등급	100	만점	0	만점	0	0	
7.03	15,255	-1,023 	92.53	381.69	385.81	한양대	연극영화학과(영화전공)	통합	10	927.91 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.53	127.44	125.69	64.28	66.55	1등급	100	만점	0	만점	0	0	
7.04	15,277	-1,024 	92.51	381.64	385.78	한양대	미디어커뮤니케이션학과	통합	16	927.82 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.51	127.43	125.68	64.27	66.54	1등급	100	만점	0	만점	0	0	
7.05	15,299	-1,025 	92.49	381.59	385.74	서울시립대	경영학부	통합	79	922.67 / 	1000	표점/만점	변표/만점	2과목	35	40	10	92.49	127.41	125.66	64.26	64.34	2등급	148	만점	0	만점	0	2.762	 사탐3%가산
7.06	15,320	-1,026 	92.49	381.58	385.73	연세대	경제학부	통합	48	687.831 / 	1000	표점	변표	2과목	38	25	25	92.49	127.41	125.66	64.25	64.8	1등급	125	만점	0	만점	0	4.86	 사탐3%가산
7.09	15,385	-1,027 	92.47	380.82	385.77	서울시립대	도시공학과	자연	7	934.66 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.47	127.39	125.64	63.89	64.32	2등급	98	만점	0	만점	0	19.26	 과탐3%가산
7.30	15,841	-1,028 	92.44	381.45	385.53	이화여대	인공지능데이터(인문)	통합	22	935.07 / 	1000	표점/만점	변표/만점	2과목	30	30	20	92.44	127.37	125.62	64.23	64.65	2등급	196	만점	10	만점	0	0	
7.17	15,559	-1,029 	92.4	381.35	385.41	경희대	영어영문학과	통합	19	561.35 / 	800	표점	변표	2과목	35	20	30	92.4	127.34	125.59	64.21	64.76	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.19	15,602	-1,030 	92.39	380.62	385.54	건국대	전기전자공학부	자연	66	670.11 / 	1000	표점	변표	2과목	30	40	20	92.39	127.32	125.57	63.86	64.74	2등급	98.5	만점	0	만점	0	0	
7.19	15,602	-1,031 	92.38	381.30	385.36	서울시립대	경제학부	통합	32	922.08 / 	1000	표점/만점	변표/만점	2과목	35	40	10	92.38	127.32	125.57	64.21	64.28	2등급	148	만점	0	만점	0	2.759	 사탐3%가산
7.19	15,602	-1,032 	92.38	380.60	385.52	경희대	자유전공학부	자연	56	550.64 / 	800	표점	변표	2과목	20	35	30	92.38	127.32	125.57	63.85	64.75	2등급	117.6	만점	0	만점	0	0	
7.22	15,667	-1,033 	92.35	380.51	385.44	중앙대	AI학과	자연	18	764.1 / 	1000	표점	변표	2과목	30	35	35	92.35	127.29	125.54	63.84	66.26	1등급	100	만점	10	만점	0	11.596	 과탐5%가산
7.21	15,646	-1,034 	92.35	381.20	385.29	한양대	사회학과	통합	13	926.96 / 	1000	표점/만점	변표/만점	2과목	35	30	25	92.35	127.29	125.54	64.19	66.49	1등급	100	만점	0	만점	0	0	
7.25	15,733	-1,035 	92.3	380.39	385.35	중앙대	화학과	자연	17	763.9 / 	1000	표점	변표	2과목	30	35	35	92.3	127.25	125.50	63.82	66.24	1등급	100	만점	10	만점	0	11.592	 과탐5%가산
7.28	15,798	-1,036 	92.27	381.01	385.16	경희대	철학과	통합	14	560.94 / 	800	표점	변표	2과목	35	20	30	92.27	127.23	125.48	64.15	64.69	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.31	15,863	-1,037 	92.24	380.25	385.19	경희대	화학과	자연	19	559.8 / 	800	표점	변표	2과목	20	35	30	92.24	127.20	125.45	63.80	64.67	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.36	15,971	-1,038 	92.19	380.13	385.06	서울시립대	생명과학과	자연	14	933.06 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.19	127.16	125.41	63.78	64.18	2등급	98	만점	0	만점	0	19.218	 과탐3%가산
7.36	15,971	-1,039 	92.19	380.12	385.05	경희대	전자정보공학부 전자공학과	자연	64	559.64 / 	800	표점	변표	2과목	20	35	30	92.19	127.16	125.41	63.78	64.65	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.40	16,058	-1,040 	92.15	380.01	384.94	건국대	컴퓨터공학부	자연	50	669.14 / 	1000	표점	변표	2과목	30	40	20	92.15	127.12	125.37	63.76	64.61	2등급	98.5	만점	0	만점	0	0	
7.42	16,101	-1,041 	92.13	380.65	384.86	중앙대	경영학부(경영학)	통합	210	749.9 / 	1000	표점	변표	2과목	30	40	30	92.13	127.11	125.36	64.09	66.17	1등급	100	만점	10	만점	0	0	
7.44	16,145	-1,042 	92.12	379.93	384.86	건국대	첨단바이오공학부	자연	20	669.02 / 	1000	표점	변표	2과목	30	40	20	92.12	127.10	125.35	63.74	64.6	2등급	98.5	만점	0	만점	0	0	
7.44	16,145	-1,043 	92.11	380.57	384.81	동국대	컴퓨터·AI학부(인문)	통합	7	689.816 / 	1000	표점	변표	2과목	35	25	25	92.11	127.09	125.34	64.07	64.6	2등급	149.25	만점	0	만점	0	0	
7.46	16,188	-1,044 	92.09	379.87	384.82	경희대	전자정보공학부 반도체공학과	자연	16	559.33 / 	800	표점	변표	2과목	20	35	30	92.09	127.08	125.33	63.73	64.59	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.50	16,275	-1,045 	92.05	379.78	384.72	중앙대	수학과	자연	16	762.9 / 	1000	표점	변표	2과목	30	35	35	92.05	127.04	125.29	63.72	66.14	1등급	100	만점	10	만점	0	11.575	 과탐5%가산
7.52	16,318	-1,046 	92.03	379.72	384.66	중앙대	기계공학부	자연	69	762.8 / 	1000	표점	변표	2과목	30	35	35	92.03	127.02	125.27	63.71	66.14	1등급	100	만점	10	만점	0	11.575	 과탐5%가산
7.52	16,318	-1,047 	92.02	380.36	384.57	연세대	문화인류학과	통합	5	685.975 / 	1000	표점	변표	2과목	38	25	25	92.02	127.02	125.27	64.03	64.56	1등급	125	만점	0	만점	0	4.842	 사탐3%가산
7.54	16,362	-1,048 	92.01	379.68	384.62	서울시립대	수학과	자연	15	932.02 / 	1000	표점/만점	변표/만점	2과목	20	40	30	92.01	127.01	125.26	63.70	64.1	2등급	98	만점	0	만점	0	19.194	 과탐3%가산
7.54	16,362	-1,049 	92.01	380.32	384.52	경희대	응용영어통번역학과	통합	17	560.12 / 	800	표점	변표	2과목	35	20	30	92.01	127.01	125.26	64.03	64.55	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.53	16,340	-1,050 	92.01	380.34	384.55	경희대	사학과	통합	12	560.14 / 	800	표점	변표	2과목	35	20	30	92.01	127.01	125.26	64.03	64.55	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.54	16,362	-1,051 	92.01	379.66	384.61	중앙대	생명과학과	자연	20	762.7 / 	1000	표점	변표	2과목	30	35	35	92.01	127.00	125.25	63.70	66.13	1등급	100	만점	10	만점	0	11.573	 과탐5%가산
7.55	16,384	-1,052 	92	380.31	384.50	건국대	미디어커뮤니케이션학과	통합	5	669.45 / 	1000	표점	변표	2과목	40	30	20	92	127.00	125.25	64.03	64.53	2등급	98.5	만점	0	만점	0	0	
7.56	16,405	-1,053 	91.99	380.26	384.46	경희대	주거환경학과	통합	16	560.06 / 	800	표점	변표	2과목	35	20	30	91.99	126.99	125.24	64.02	64.54	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.59	16,470	-1,054 	91.96	379.54	384.55	이화여대	뇌·인지과학부(자연)	자연	15	947.13 / 	1000	표점/만점	변표/만점	2과목	25	30	25	91.96	126.97	125.21	63.68	64.7	2등급	196	만점	10	만점	0	13.839	 과6%
7.60	16,492	-1,055 	91.94	379.51	384.53	경희대	소프트웨어융합학과	자연	30	558.9 / 	800	표점	변표	2과목	20	35	30	91.94	126.96	125.20	63.67	64.52	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.60	16,492	-1,056 	91.93	379.49	384.53	경희대	생물학과	자연	19	558.87 / 	800	표점	변표	2과목	20	35	30	91.93	126.95	125.19	63.67	64.52	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.65	16,601	-1,057 	91.87	379.33	384.44	서울시립대	융합응용화학과	자연	8	935.41 / 	1000	표점/만점	변표/만점	2과목	20	35	35	91.87	126.90	125.14	63.65	64.05	2등급	98	만점	0	만점	0	22.376	 과탐3%가산
7.66	16,622	-1,058 	91.86	379.30	384.42	건국대	시스템생명공학과	자연	13	668.05 / 	1000	표점	변표	2과목	30	40	20	91.86	126.89	125.13	63.64	64.48	2등급	98.5	만점	0	만점	0	0	
7.65	16,601	-1,059 	91.86	379.94	384.20	중앙대	국어국문학과	통합	16	762.6 / 	1000	표점	변표	2과목	35	30	35	91.86	126.89	125.13	63.96	66.09	1등급	100	만점	10	만점	0	11.566	 사탐5%가산
7.67	16,644	-1,060 	91.84	379.26	384.39	경희대	컴퓨터공학부 컴퓨터공학과	자연	46	558.62 / 	800	표점	변표	2과목	20	35	30	91.84	126.88	125.12	63.63	64.49	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.91	17,165	-1,061 	91.83	379.86	384.19	이화여대	계열별 통합선발(인문계열)	통합	188	931.98 / 	1000	표점/만점	변표/만점	2과목	30	30	20	91.83	126.87	125.10	63.94	64.34	2등급	196	만점	10	만점	0	0	
7.67	16,644	-1,062 	91.83	379.87	384.19	중앙대	아시아문화학부(중국어문학)	통합	12	762.5 / 	1000	표점	변표	2과목	35	30	35	91.83	126.87	125.11	63.95	66.08	1등급	100	만점	10	만점	0	11.564	 사탐5%가산
7.48	16,232	-1,063 	91.81	379.82	384.18	서울과학기술대	산업공학과 ITM전공(인문)	통합	2	936.09 / 	1000	표점/만점	표점/만점	2과목	30	25	25	91.81	126.85	125.09	63.86/68.82		2등급	195.56	만점	0	만점	0	15.903	 사탐7%
7.69	16,687	-1,064 	91.81	379.19	384.35	경희대	컴퓨터공학부 인공지능학과	자연	20	558.54 / 	800	표점	변표	2과목	20	35	30	91.81	126.85	125.09	63.62	64.48	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.76	16,839	-1,065 	91.74	379.02	384.10	서울시립대	물리학과	자연	11	930.58 / 	1000	표점/만점	변표/만점	2과목	20	40	30	91.74	126.80	125.03	63.60	64	2등급	98	만점	0	만점	0	19.164	 과탐3%가산
7.76	16,839	-1,066 	91.74	379.65	383.84	경희대	아동가족학과	통합	11	559.42 / 	800	표점	변표	2과목	35	20	30	91.74	126.80	125.03	63.91	64.45	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.76	16,839	-1,067 	91.73	379.63	383.83	경희대	회계·세무학과	통합	30	548.67 / 	800	표점	변표	2과목	30	30	25	91.73	126.79	125.03	63.91	64.45	2등급	117.6	만점	0	만점	0	0	
7.93	17,208	-1,068 	91.72	379.61	383.80	이화여대	초등교육과	통합	16	931.53 / 	1000	표점/만점	변표/만점	2과목	30	30	20	91.72	126.79	125.02	63.90	64.3	2등급	196	만점	10	만점	0	0	
7.79	16,904	-1,069 	91.71	379.57	383.77	경희대	의상학과	통합	16	559.33 / 	800	표점	변표	2과목	35	20	30	91.71	126.77	125.01	63.90	64.44	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.79	16,904	-1,070 	91.71	379.57	383.77	경희대	경제학과	통합	45	548.61 / 	800	표점	변표	2과목	30	30	25	91.71	126.78	125.01	63.89	64.44	2등급	117.6	만점	0	만점	0	0	
7.79	16,904	-1,071 	91.71	378.96	384.03	경희대	수학과	자연	19	558.28 / 	800	표점	변표	2과목	20	35	30	91.71	126.78	125.01	63.59	64.44	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.84	17,013	-1,072 	91.66	378.85	383.87	이화여대	인공지능데이터(자연)	자연	48	945.79 / 	1000	표점/만점	변표/만점	2과목	25	30	25	91.66	126.74	124.98	63.57	64.59	2등급	196	만점	10	만점	0	13.815	 과6%
7.87	17,078	-1,073 	91.66	379.45	383.60	서울시립대	도시행정학과	통합	16	923.35 / 	1000	표점/만점	변표/만점	2과목	35	30	20	91.66	126.74	124.97	63.87	63.94	2등급	148	만점	0	만점	0	5.489	 사탐3%가산
7.86	17,056	-1,074 	91.65	378.81	383.83	서울시립대	공간정보공학과	자연	10	930.14 / 	1000	표점/만점	변표/만점	2과목	20	40	30	91.65	126.73	124.97	63.56	63.97	2등급	98	만점	0	만점	0	19.155	 과탐3%가산
7.86	17,056	-1,075 	91.64	378.80	383.82	건국대	기계‧로봇‧자동차공학부	자연	39	667.31 / 	1000	표점	변표	2과목	30	40	20	91.64	126.72	124.96	63.56	64.41	2등급	98.5	만점	0	만점	0	0	
7.86	17,056	-1,076 	91.64	378.81	383.83	경희대	유전생명공학과	자연	12	558.12 / 	800	표점	변표	2과목	20	35	30	91.64	126.73	124.96	63.56	64.42	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.86	17,056	-1,077 	91.63	378.79	383.81	고려대	산업경영공학부	자연	11	644.06 / 	1000	표점	변표	2과목	31	38	31	91.63	126.72	124.96	63.56	64.57	1등급	0	만점	10	만점	0	0	
7.87	17,078	-1,078 	91.62	379.38	383.50	경희대	국어국문학과	통합	17	559.12 / 	800	표점	변표	2과목	35	20	30	91.62	126.71	124.95	63.86	64.41	2등급	117.6	만점	0	만점	0	9.6	 사탐9.6점 가산
7.89	17,121	-1,079 	91.61	378.73	383.73	연세대	기계공(농어촌)	자연		681.234 / 	1000	표점	변표	2과목	22	33	33	91.61	126.70	124.94	63.54	64.4	1등급	111.11	만점	0	만점	0	6.44	 과탐3%가산
7.90	17,143	-1,080 	91.6	378.72	383.72	경희대	신소재공학과	자연	36	558.02 / 	800	표점	변표	2과목	20	35	30	91.6	126.69	124.94	63.54	64.4	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.91	17,165	-1,081 	91.57	378.64	383.70	건국대	융합생명공학과	자연	12	667.08 / 	1000	표점	변표	2과목	30	40	20	91.57	126.67	124.92	63.53	64.38	2등급	98.5	만점	0	만점	0	0	
7.91	17,165	-1,082 	91.55	378.61	383.70	건국대	수학과	자연	8	667.04 / 	1000	표점	변표	2과목	30	40	20	91.55	126.66	124.91	63.52	64.37	2등급	98.5	만점	0	만점	0	0	
7.91	17,165	-1,083 	91.55	379.23	383.40	서울시립대	국제관계학과	통합	9	922.91 / 	1000	표점/만점	변표/만점	2과목	35	30	20	91.55	126.66	124.91	63.83	63.9	2등급	148	만점	0	만점	0	5.486	 사탐3%가산
7.91	17,165	-1,084 	91.55	379.23	383.41	한양대	교육학과	통합	9	923.2 / 	1000	표점/만점	변표/만점	2과목	35	30	25	91.55	126.66	124.91	63.83	66.26	1등급	100	만점	0	만점	0	0	
7.91	17,165	-1,085 	91.54	378.57	383.69	한국외국어대	Language & AI융합학부	자연	22	651 / 	700	표점/만점	변표/만점	2과목	20	35	30	91.54	126.64	124.90	63.51	66.8	2등급	104.5	만점	0	만점	0	0	
7.91	17,165	-1,086 	91.53	378.56	383.69	서울시립대	토목공학과	자연	14	929.61 / 	1000	표점/만점	변표/만점	2과목	20	40	30	91.53	126.64	124.89	63.51	63.92	2등급	98	만점	0	만점	0	19.14	 과탐3%가산
7.91	17,165	-1,087 	91.52	378.55	383.69	연세대	신소재(농어촌)	자연		680.963 / 	1000	표점	변표	2과목	22	33	33	91.52	126.63	124.89	63.51	64.37	1등급	111.11	만점	0	만점	0	6.437	 과탐3%가산
7.92	17,186	-1,088 	91.51	378.51	383.68	건국대	생물공학과	자연	17	666.9 / 	1000	표점	변표	2과목	30	40	20	91.51	126.62	124.88	63.50	64.36	2등급	98.5	만점	0	만점	0	0	
7.92	17,186	-1,089 	91.48	378.45	383.67	건국대	화공학부	자연	31	666.8 / 	1000	표점	변표	2과목	30	40	20	91.48	126.60	124.86	63.50	64.35	2등급	98.5	만점	0	만점	0	0	
7.92	17,186	-1,090 	91.47	378.42	383.67	서울시립대	건축학부 건축공학전공	자연	14	933.47 / 	1000	표점/만점	변표/만점	2과목	20	35	35	91.47	126.59	124.85	63.49	63.9	2등급	98	만점	0	만점	0	22.324	 과탐3%가산
7.92	17,186	-1,091 	91.46	379.02	383.35	경희대	미디어학과	통합	22	548.02 / 	800	표점	변표	2과목	30	30	25	91.46	126.59	124.85	63.79	64.35	2등급	117.6	만점	0	만점	0	0	
7.92	17,186	-1,092 	91.45	378.40	383.67	건국대	재료공학과	자연	26	666.73 / 	1000	표점	변표	2과목	30	40	20	91.45	126.58	124.85	63.49	64.34	2등급	98.5	만점	0	만점	0	0	
7.93	17,208	-1,093 	91.43	378.94	383.34	경희대	정치외교학과	통합	16	547.93 / 	800	표점	변표	2과목	30	30	25	91.43	126.56	124.83	63.78	64.34	2등급	117.6	만점	0	만점	0	0	
7.94	17,230	-1,094 	91.37	378.22	383.64	서울시립대	건축학부 건축학전공(5년제)	자연	14	928.88 / 	1000	표점/만점	변표/만점	2과목	20	40	30	91.37	126.52	124.79	63.45	63.86	2등급	98	만점	0	만점	0	19.122	 과탐3%가산
7.93	17,208	-1,095 	91.37	378.82	383.30	중앙대	도시계획ㆍ부동산학과	통합	18	747.2 / 	1000	표점	변표	2과목	30	40	30	91.37	126.52	124.80	63.75	65.95	1등급	100	만점	10	만점	0	0	
7.94	17,230	-1,096 	91.34	378.15	383.63	건국대	산업공학과	자연	16	666.37 / 	1000	표점	변표	2과목	30	40	20	91.34	126.49	124.77	63.44	64.3	2등급	98.5	만점	0	만점	0	0	
7.95	17,252	-1,097 	91.29	378.05	383.60	서울시립대	교통공학과	자연	8	932.67 / 	1000	표점/만점	변표/만점	2과목	20	35	35	91.29	126.46	124.75	63.42	63.83	2등급	98	만점	0	만점	0	22.299	 과탐3%가산
7.98	17,317	-1,098 	91.26	377.97	383.54	경희대	물리학과	자연	20	557.21 / 	800	표점	변표	2과목	20	35	30	91.26	126.43	124.72	63.41	64.28	2등급	117.6	만점	0	만점	0	9.6	 과탐9.6점 가산
7.99	17,338	-1,099 	91.25	378.54	383.14	경희대	경영학과	통합	79	547.5 / 	800	표점	변표	2과목	30	30	25	91.25	126.42	124.72	63.70	64.27	2등급	117.6	만점	0	만점	0	0	
7.99	17,338	-1,100 	91.25	377.95	383.52	중앙대	사회기반시스템공학부(건설환경플랜트공학)	자연	18	760.1 / 	1000	표점	변표	2과목	30	35	35	91.25	126.42	124.72	63.41	65.91	1등급	100	만점	10	만점	0	11.534	 과탐5%가산
8.00	17,360	-1,101 	91.23	377.91	383.49	건국대	항공우주‧모빌리티공학과	자연	25	666.02 / 	1000	표점	변표	2과목	30	40	20	91.23	126.41	124.70	63.40	64.26	2등급	98.5	만점	0	만점	0	0	
8.01	17,382	-1,102 	91.22	377.88	383.48	중앙대	화학공학과	자연	35	760 / 	1000	표점	변표	2과목	30	35	35	91.22	126.40	124.70	63.39	65.91	1등급	100	만점	10	만점	0	11.534	 과탐5%가산
8.02	17,403	-1,103 	91.19	378.42	383.10	중앙대	공공인재학부	통합	54	746.6 / 	1000	표점	변표	2과목	30	40	30	91.19	126.38	124.68	63.68	65.9	1등급	100	만점	10	만점	0	0	
8.02	17,403	-1,104 	91.18	378.40	383.09	중앙대	영어영문학과	통합	38	760.3 / 	1000	표점	변표	2과목	35	30	35	91.18	126.37	124.67	63.68	65.9	1등급	100	만점	10	만점	0	11.533	 사탐5%가산
8.02	17,403	-1,105 	91.16	378.35	383.08	경희대	무역학과	통합	30	547.29 / 	800	표점	변표	2과목	30	30	25	91.16	126.35	124.66	63.67	64.24	2등급	117.6	만점	0	만점	0	0	
8.02	17,403	-1,106 	91.15	377.75	383.45	건국대	생명과학특성학과	자연	12	665.79 / 	1000	표점	변표	2과목	30	40	20	91.15	126.35	124.66	63.37	64.23	2등급	98.5	만점	0	만점	0	0	
8.02	17,403	-1,107 	91.15	378.33	383.08	중앙대	영어교육과	통합	20	760.2 / 	1000	표점	변표	2과목	35	30	35	91.15	126.34	124.66	63.67	65.89	1등급	100	만점	10	만점	0	11.531	 사탐5%가산
8.03	17,425	-1,108 	91.12	378.26	383.06	중앙대	역사학과	통합	10	760.1 / 	1000	표점	변표	2과목	35	30	35	91.12	126.32	124.64	63.65	65.88	1등급	100	만점	10	만점	0	11.529	 사탐5%가산
8.03	17,425	-1,109 	91.1	378.21	383.05	중앙대	경영학부(글로벌금융)	통합	26	746.3 / 	1000	표점	변표	2과목	30	40	30	91.1	126.30	124.62	63.64	65.87	1등급	100	만점	10	만점	0	0	
8.03	17,425	-1,110 	91.09	378.20	383.04	중앙대	교육학과	통합	10	760 / 	1000	표점	변표	2과목	35	30	35	91.09	126.30	124.62	63.64	65.87	1등급	100	만점	10	만점	0	11.527	 사탐5%가산
